text,sentiment,set,prediction,prob_pos,prob_neg,certainty
"As a domestic business , Best-In is already close to Finnish dog owners .",positive,test,positive,0.9888865351676941,0.011113488115370274,0.9777730470523238
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki CNC1V ) said on Friday ( 27 June ) that it has completed employee negotiations regarding a reorganisation of its operations .,positive,train,positive,0.8318966031074524,0.16810347139835358,0.6637931317090988
"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",negative,train,negative,0.1125708520412445,0.8874291777610779,0.7748583257198334
"The service is intended to allow the people of thirteen Mediterranean countries to reach the Baltic more rapidly , with a single carrier .",positive,train,positive,0.9875182509422302,0.012481816112995148,0.9750364348292351
"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .",negative,test,negative,0.018500003963708878,0.9815000295639038,0.9630000256001949
The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR 93.9 million USD 137.3 m as given in the interim report on August 5 .,negative,train,negative,0.07159801572561264,0.9284020066261292,0.8568039909005165
"Operating profit excluding non-recurring items amounted to EUR 40.6 mn , down from EUR 57.3 mn year-on-year .",negative,train,negative,0.004802014213055372,0.9951979517936707,0.9903959375806153
Operating profit decreased to EUR 16mn from EUR 21.1 mn in 2008 .,negative,train,negative,0.024104930460453033,0.97589510679245,0.9517901763319969
Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,negative,train,negative,0.038066793233156204,0.9619332551956177,0.9238664619624615
"Asimilar agreement was signed between China Mobile Ltd. ( SEHK 0941 and NYSE CHL ) , the largest mobile carrier , and theGPS and social networking service provider , promoting GyPSii service before Beijing 2008 Olympic Games , according to thelatest news .",positive,test,positive,0.9822026491165161,0.017797352746129036,0.9644052963703871
The StoneGate UTM solution offers protection against inbound and outbound attacks .,positive,train,positive,0.6571752429008484,0.3428247570991516,0.3143504858016968
Operating profit improved by 44.0 % to ER 4.7 mn from EUR 3.3 mn in 2004 .,positive,train,positive,0.9921382069587708,0.007861766964197159,0.9842764399945736
Airbus has 100 firm orders for the A350 and 89 nonbinding commitments .,positive,train,positive,0.9974676370620728,0.002532333368435502,0.9949353036936373
"In the Asia-Pacific region , Visa Wave is available in Malaysia , Taiwan and South Korea and will be expanded to Japan and Southeast Asia this year , Jung added .",positive,train,positive,0.9958335161209106,0.004166435915976763,0.9916670802049339
The company said it observed a current stabilisation in prices and there is potential for higher prices for deliveries in the first quarter of 2011 .,positive,train,positive,0.969588577747345,0.030411379411816597,0.9391771983355284
"Strongest growth was seen in the new markets in Russia , the Czech Republic , and Slovakia .",positive,test,positive,0.9843213558197021,0.01567860320210457,0.9686427526175976
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",positive,test,positive,0.9531747698783875,0.046825189143419266,0.9063495807349682
"Renzo Piano 's building design will be a wonderful addition to London 's skyline , '' says Noud Veeger , EVP and Area Director for Central and North Europe at KONE .",positive,test,positive,0.9990897178649902,0.000910230737645179,0.998179487127345
"Finnish Ahlstrom Corporation will double its investments in a new specialty glassfiber reinforcement plant in South Carolina , in the US .",positive,train,positive,0.9988635778427124,0.001136476406827569,0.9977271014358848
A euro ; 4.8 million investment in 13.6 % of Lewa netted Deutsche Beteiligungs euro ; 21 million .,positive,train,positive,0.9260405898094177,0.07395942509174347,0.8520811647176743
"Profit before taxes decreased by 9 % to EUR 187.8 mn in the first nine months of 2008 , compared to EUR 207.1 mn a year earlier .",negative,train,negative,0.015893081203103065,0.9841068983078003,0.9682138171046972
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",negative,train,negative,0.39357608556747437,0.6064238548278809,0.2128477692604065
The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,negative,train,negative,0.004277052357792854,0.9957228899002075,0.9914458375424147
TomTom has given assurances that it will continue to sell maps to competitors if it wins EU approval .,positive,train,positive,0.9692960381507874,0.030703892931342125,0.9385921452194452
( I&H ) in a move to enhance growth .,positive,train,positive,0.9939122200012207,0.0060878172516822815,0.9878244027495384
"Both operating profit and net sales for the six-month period increased , respectively from EUR7 .5 m and EUR655 .5 m , as compared to the corresponding period in 2005 .",positive,train,positive,0.993190586566925,0.00680942740291357,0.9863811591640115
Rautaruukki said construction group YIT has awarded it a 2.5 mln eur contract to supply the steel structures for a new bridge spanning the Kemijoki river in Northern Finland .,positive,train,positive,0.9920572638511658,0.007942711934447289,0.9841145519167185
"Net interest income totaled EUR 15.9 mn , compared to EUR 15.6 mn a year earlier .",positive,train,positive,0.8119778633117676,0.18802213668823242,0.6239557266235352
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,positive,train,positive,0.9742617607116699,0.025738300755620003,0.9485234599560499
"The tower it chose to add , due to go into operation in the summer , will increase total capacity to 80 broadsheet or 160 tabloid pages , with the ability to run 32 and 48-page products side by side .",positive,test,positive,0.9939437508583069,0.006056210026144981,0.9878875408321619
"However , he expects banks to provide alternative financing .",positive,train,positive,0.9899399876594543,0.010060030966997147,0.9798799566924572
"Tim Cockroft brings with him an excellent track record having more than 18 years experience ; moreover , Tim has successfully developed the Capital Markets operations at Kaupthing Singer Friedlander involving corporate finance and broking with a focus on mid-market companies .",positive,test,positive,0.9980248212814331,0.0019752364605665207,0.9960495848208666
"With the acquisition , the company will expand its offering to North , Central and South America , it said .",positive,train,positive,0.9999216794967651,7.836551958462223e-05,0.9998433139771805
"Lassila Tikanoja 's operating profit excluding non-recurring and imputed items for the second quarter was EUR11 .3 m , down from EUR13 .8 m a year ago .",negative,train,negative,0.0057237460277974606,0.994276225566864,0.9885524795390666
"Mika Stahlberg , VP F-Secure Labs , said , '' We are excited and proud that F-Secure has been recognized by AV-Comparatives as the Product of the Year .",positive,train,positive,0.9866436123847961,0.013356341980397701,0.9732872704043984
Finnish business software group AffectoGenimap Oyj said it had signed an agreement to acquire all the shares in Swedish sector company Intellibis Ab for 12 mln euro ( $ 15.8 mln ) on a debt-free basis .,positive,train,positive,0.9898485541343689,0.010151511058211327,0.9796970430761576
"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said .",negative,train,negative,0.09220992028713226,0.9077900052070618,0.8155800849199295
The rationalization of the operations seeks to achieve over EUR 1 million in yearly savings as from the second quarter of the current financial year .,positive,test,positive,0.9481598138809204,0.051840219646692276,0.8963195942342281
"Vanhanen said the strike would be '' extremely damaging '' as some 1,300 participants and reporters begin to arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti , about 100 kilometers ( 60 miles ) north of Helsinki .",negative,train,negative,0.11341293156147003,0.8865871429443359,0.7731742113828659
"Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February 26 , 2007 it would cut less than 20 jobs from its fireplace sales organization , production facilities and its subsidiary Kermansavi Oy .",negative,train,negative,0.007085825782269239,0.9929141998291016,0.9858283740468323
The air traffic of Finland has been in stoppage since then .,negative,train,negative,0.09320131689310074,0.9067987203598022,0.8135974034667015
stores 16 March 2010 Finnish stationery and gift retailer Tiimari HEL TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,negative,train,negative,0.016639772802591324,0.9833602905273438,0.9667205177247524
Finnish silicon wafers manufacturer Okmetic Oyj said it swung to a net profit of 4.9 mln euro $ 6.3 mln in the first nine months of 2006 from a net loss of 1.8 mln euro $ 2.3 mln a year earlier .,positive,train,positive,0.9838573932647705,0.016142576932907104,0.9677148163318634
